verseId,keyword,score
5:51,christian,0.314019
5:51,belong,0.238599
5:51,ally,0.639993
5:52,see,0.176821
5:52,may,0.282954
5:52,doubt,0.227137
5:52,command,0.212319
5:52,join,0.262438
5:52,bring,0.198722
5:52,secret,0.244054
5:52,lest,0.233074
5:52,cause,0.20081
5:52,fear,0.209117
5:52,heart,0.20081
5:52,harbor,0.253511
5:52,hasten,0.293649
5:52,thought,0.253511
5:52,victory,0.233883
5:52,defeat,0.253511
5:52,regret,0.33412
5:53,believer,0.306794
5:53,loser,0.409873
5:53,work,0.314847
5:53,nullify,0.456253
5:53,swear,0.416306
5:53,solemnly,0.507224
5:54,bless,0.187912
5:54,disbeliever,0.171646
5:54,believer,0.169086
5:54,without,0.188225
5:54,kind,0.202126
5:54,place,0.196645
5:54,omniscient,0.199498
5:54,cause,0.191169
5:54,fear,0.199077
5:54,bestow,0.226753
5:54,substitute,0.230383
5:54,whomever,0.195485
5:54,revert,0.254924
5:54,religion,0.204463
5:54,love,0.368375
5:54,strive,0.234396
5:54,bounteous,0.29168
5:54,blame,0.249838
5:54,stern,0.296765
5:55,observe,0.262251
5:55,contact,0.277173
5:55,prayer,0.266764
5:55,salat,0.277173
5:55,charity,0.277818
5:55,believer,0.230289
5:55,obligatory,0.326994
5:55,zakat,0.325347
5:55,bow,0.372072
5:55,ally,0.330453
5:55,real,0.340269
5:56,belong,0.382133
5:56,ally,0.488415
5:56,victor,0.570043
5:56,party,0.538958
5:57,scripture,0.194671
5:57,disbeliever,0.196948
5:57,believer,0.194011
5:57,mock,0.290468
5:57,reverence,0.227945
5:57,among,0.179777
5:57,previous,0.252877
5:57,religion,0.234602
5:57,ridicule,0.284882
5:57,really,0.26775
5:57,befriend,0.550143
5:57,recipient,0.377537
5:58,contact,0.352612
5:58,prayer,0.33937
5:58,salat,0.352612
5:58,mock,0.438623
5:58,call,0.355102
5:58,understand,0.364156
5:58,ridicule,0.430187
5:59,scripture,0.332443
5:59,righteous,0.307279
5:59,reveal,0.637659
5:59,hate,0.623258
5:60,right,0.19892
5:60,path,0.189569
5:60,wrath,0.27184
5:60,incur,0.177607
5:60,tell,0.202774
5:60,make,0.165159
5:60,idol,0.17383
5:60,sight,0.266727
5:60,despicable,0.319812
5:60,far,0.197717
5:60,worse,0.43714
5:60,worshiper,0.215479
5:60,let,0.183666
5:60,condemn,0.234624
5:60,pig,0.298383
5:60,farther,0.304286
5:61,leave,0.254885
5:61,fully,0.236339
5:61,aware,0.253939
5:61,everything,0.212406
5:61,conceal,0.308551
5:61,though,0.302031
5:61,enter,0.281297
5:61,full,0.488005
5:61,disbelief,0.515629
5:62,commit,0.243807
5:62,evil,0.263494
5:62,transgression,0.320561
5:62,see,0.233246
5:62,many,0.273577
5:62,eat,0.285353
5:62,illicit,0.419341
5:62,miserable,0.292798
5:62,readily,0.364381
5:62,earnings,0.404159
5:63,commit,0.220163
5:63,illicit,0.378675
5:63,miserable,0.264403
5:63,utterance,0.289474
5:63,earnings,0.364965
5:63,sinful,0.331933
5:63,enjoin,0.306998
5:63,rabbi,0.397997
5:63,priest,0.397997
5:64,certain,0.150367
5:64,consequently,0.13101
5:64,commit,0.118829
5:64,evildoer,0.191244
5:64,transgression,0.156238
5:64,put,0.143903
5:64,many,0.133338
5:64,cause,0.129104
5:64,revelation,0.112814
5:64,jew,0.170964
5:64,among,0.105813
5:64,roam,0.162986
5:64,hand,0.297086
5:64,resurrection,0.135307
5:64,dislike,0.182589
5:64,instead,0.14559
5:64,disbelief,0.156238
5:64,utter,0.159021
5:64,condemn,0.157592
5:64,tie,0.333521
5:64,war,0.165696
5:64,spend,0.167676
5:64,plunge,0.188792
5:64,deeper,0.191244
5:64,hatred,0.196983
5:64,blasphemy,0.177595
5:64,animosity,0.204382
5:64,wide,0.214811
5:64,open,0.176125
5:64,ignite,0.200418
5:64,flame,0.214811
5:65,scripture,0.27344
5:65,righteous,0.252742
5:65,lead,0.299429
5:65,life,0.257841
5:65,garden,0.331905
5:65,sin,0.305949
5:65,remit,0.427547
5:65,admit,0.372857
5:65,bliss,0.423825
5:66,righteous,0.19013
5:66,evildoer,0.343333
5:66,send,0.189301
5:66,many,0.239378
5:66,uphold,0.27932
5:66,would,0.3372
5:66,blessing,0.259834
5:66,shower,0.261373
5:66,torah,0.316192
5:66,gospel,0.327796
5:66,foot,0.316192
5:66,beneath,0.343333
5:67,guide,0.29894
5:67,reveal,0.339811
5:67,disbelieve,0.271639
5:67,deliver,0.657555
5:67,protect,0.397901
5:67,message,0.361486
5:68,scripture,0.171504
5:68,disbelieve,0.155312
5:68,transgression,0.233858
5:68,send,0.15783
5:68,many,0.199582
5:68,uphold,0.232884
5:68,cause,0.193244
5:68,revelation,0.16886
5:68,disbelief,0.233858
5:68,basis,0.279236
5:68,torah,0.263626
5:68,gospel,0.273301
5:68,plunge,0.282586
5:68,deeper,0.286255
5:68,sure,0.279236
5:68,feel,0.321531
5:68,sorry,0.294846
5:69,righteous,0.229234
5:69,last,0.325469
5:69,lead,0.271578
5:69,life,0.233858
5:69,fear,0.291005
5:69,grieve,0.356624
5:69,jewish,0.403795
5:69,christian,0.365206
5:69,convert,0.452535
5:70,take,0.27324
5:70,send,0.241198
5:70,covenant,0.358913
5:70,go,0.265474
5:70,reject,0.30082
5:70,child,0.292248
5:70,israel,0.348966
5:70,kill,0.320502
5:70,anything,0.305003
5:70,dislike,0.417662
5:71,deaf,0.511228
5:71,blind,0.473257
5:71,turn,0.348071
5:71,many,0.23216
5:71,everything,0.189733
5:71,redeem,0.276878
5:71,test,0.255037
5:71,would,0.193151
5:71,seer,0.260018
5:71,think,0.238751
5:72,worship,0.179233
5:72,set,0.192677
5:72,idol,0.179014
5:72,wicked,0.202809
5:72,paradise,0.217045
5:72,hell,0.18057
5:72,child,0.195885
5:72,israel,0.233902
5:72,son,0.211708
5:72,forbid,0.254046
5:72,mary,0.244956
5:72,destiny,0.213235
5:72,helper,0.270036
5:72,messiah,0.503492
5:72,beside,0.187219
5:72,pagan,0.32935
5:73,disbelieve,0.20945
5:73,incur,0.240804
5:73,painful,0.281425
5:73,except,0.241122
5:73,unless,0.287281
5:73,among,0.213591
5:73,refrain,0.342793
5:73,third,0.386037
5:73,trinity,0.422024
5:73,pagan,0.43361
5:74,merciful,0.389975
5:74,ask,0.383748
5:74,repent,0.462075
5:74,would,0.340897
5:74,forgiver,0.421378
5:74,forgiveness,0.439741
5:75,like,0.205156
5:75,eat,0.234663
5:75,revelation,0.190348
5:75,son,0.232982
5:75,food,0.265901
5:75,use,0.225438
5:75,mary,0.269571
5:75,explain,0.27358
5:75,mother,0.269571
5:75,note,0.413474
5:75,messiah,0.327253
5:75,deviate,0.286534
5:75,saint,0.332365
5:76,worship,0.257074
5:76,idol,0.25676
5:76,omniscient,0.296279
5:76,would,0.243952
5:76,neither,0.35134
5:76,harm,0.356565
5:76,benefit,0.335485
5:76,hearer,0.329526
5:76,beside,0.268529
5:76,powerless,0.420559
5:77,right,0.222725
5:77,path,0.212254
5:77,scripture,0.191
5:77,truth,0.201559
5:77,mislead,0.27951
5:77,go,0.193464
5:77,follow,0.203846
5:77,transgress,0.238542
5:77,limit,0.27951
5:77,far,0.221378
5:77,religion,0.230178
5:77,beyond,0.301412
5:77,astray,0.377882
5:77,opinion,0.30437
5:77,multitude,0.328364
5:78,disbelieve,0.201501
5:78,child,0.248108
5:78,israel,0.29626
5:78,son,0.26815
5:78,among,0.205485
5:78,disobey,0.316512
5:78,transgress,0.277893
5:78,jesus,0.310261
5:78,mary,0.310261
5:78,condemn,0.306037
5:78,david,0.344883
5:78,tongue,0.336765
5:79,commit,0.383657
5:79,evil,0.414637
5:79,another,0.427078
5:79,miserable,0.460749
5:79,enjoin,0.534975
5:80,disbelieve,0.186324
5:80,consequently,0.235254
5:80,see,0.204136
5:80,send,0.189346
5:80,abide,0.227881
5:80,forever,0.250352
5:80,many,0.239434
5:80,soul,0.232663
5:80,would,0.199202
5:80,hand,0.254203
5:80,miserable,0.256256
5:80,forth,0.339012
5:80,behalf,0.331296
5:80,ally,0.294238
5:80,angry,0.35372
5:81,reveal,0.375587
5:81,evil,0.371599
5:81,many,0.385818
5:81,prophet,0.403411
5:81,would,0.32099
5:81,befriend,0.553369
5:82,believer,0.311393
5:82,idol,0.188049
5:82,arrogant,0.248565
5:82,enemy,0.237394
5:82,jew,0.275352
5:82,worst,0.25983
5:82,find,0.327927
5:82,among,0.170421
5:82,christian,0.271747
5:82,worshiper,0.233104
5:82,closest,0.329175
5:82,friendship,0.336728
5:82,priest,0.345972
5:83,reveal,0.263625
5:83,hear,0.270807
5:83,eye,0.283856
5:83,see,0.230884
5:83,witness,0.266078
5:83,truth,0.245572
5:83,among,0.214904
5:83,recognize,0.331021
5:83,count,0.347223
5:83,flood,0.415095
5:83,tear,0.378886
5:84,righteous,0.340761
5:84,may,0.345703
5:84,truth,0.389046
5:84,admit,0.502706
5:84,hope,0.60025
5:85,righteous,0.243445
5:85,garden,0.319695
5:85,flow,0.348109
5:85,stream,0.357644
5:85,abide,0.291712
5:85,forever,0.320478
5:85,reward,0.522165
5:85,admit,0.359141
5:86,disbelieve,0.366432
5:86,reject,0.464423
5:86,revelation,0.398398
5:86,dweller,0.564213
5:86,hell,0.415911
5:87,make,0.239831
5:87,good,0.245229
5:87,thing,0.281137
5:87,prohibit,0.336369
5:87,dislike,0.394746
5:87,lawful,0.367141
5:87,aggress,0.441861
5:87,aggressor,0.452
5:88,believer,0.323695
5:88,good,0.32154
5:88,provide,0.352352
5:88,thing,0.368622
5:88,eat,0.394242
5:88,reverence,0.380312
5:88,lawful,0.481388
5:89,three,0.163573
5:89,cannot,0.125928
5:89,may,0.102083
5:89,violate,0.278972
5:89,revelation,0.107186
5:89,fulfill,0.156542
5:89,appreciative,0.141414
5:89,food,0.149731
5:89,free,0.173482
5:89,poor,0.147826
5:89,keep,0.143371
5:89,utterance,0.148445
5:89,responsible,0.271428
5:89,slave,0.175293
5:89,fast,0.164765
5:89,feed,0.181704
5:89,ten,0.177249
5:89,offer,0.159312
5:89,afford,0.181704
5:89,family,0.137513
5:89,swear,0.147223
5:89,hold,0.266554
5:89,mere,0.194188
5:89,oath,0.406191
5:89,intention,0.181704
5:89,explain,0.154055
5:89,clothe,0.181704
5:89,atone,0.194188
5:90,devil,0.23434
5:90,may,0.18191
5:90,idol,0.197682
5:90,chance,0.298196
5:90,succeed,0.285668
5:90,intoxicant,0.353978
5:90,gamble,0.363695
5:90,avoid,0.291483
5:90,altar,0.363695
5:90,game,0.346038
5:90,abomination,0.328381
5:91,observe,0.198329
5:91,contact,0.209614
5:91,prayer,0.201742
5:91,salat,0.209614
5:91,devil,0.211095
5:91,remember,0.227
5:91,among,0.161381
5:91,refrain,0.259
5:91,intoxicant,0.318865
5:91,gamble,0.327618
5:91,want,0.236324
5:91,hatred,0.300427
5:91,distract,0.305665
5:91,provoke,0.311712
5:91,animosity,0.311712
5:92,know,0.219499
5:92,turn,0.249353
5:92,beware,0.381865
5:92,deliver,0.313299
5:92,duty,0.393986
5:92,obey,0.50357
5:92,sole,0.389638
5:92,message,0.291617
5:93,righteous,0.288914
5:93,observe,0.286209
5:93,lead,0.276151
5:93,life,0.237796
5:93,eat,0.180789
5:93,commandment,0.208681
5:93,food,0.204856
5:93,faith,0.21539
5:93,long,0.199831
5:93,righteousness,0.174039
5:93,love,0.190999
5:93,maintain,0.206714
5:93,bear,0.196153
5:93,continue,0.205772
5:93,piety,0.472787
5:93,guilt,0.288854
5:94,observe,0.22911
5:94,incur,0.21018
5:94,painful,0.245634
5:94,test,0.258071
5:94,among,0.186427
5:94,transgress,0.252119
5:94,hand,0.249413
5:94,distinguish,0.301212
5:94,pilgrimage,0.325053
5:94,reach,0.274121
5:94,within,0.312896
5:94,game,0.360091
5:94,privacy,0.341717
5:95,judgment,0.1154
5:95,return,0.108378
5:95,may,0.088713
5:95,make,0.091596
5:95,set,0.103763
5:95,pardon,0.141161
5:95,kill,0.242787
5:95,among,0.087368
5:95,number,0.139314
5:95,poor,0.128465
5:95,two,0.109435
5:95,past,0.119503
5:95,ka,0.165481
5:95,almighty,0.111243
5:95,animal,0.233
5:95,equitable,0.145423
5:95,fast,0.143186
5:95,feed,0.157906
5:95,equivalent,0.263931
5:95,pilgrimage,0.152334
5:95,reach,0.128465
5:95,expiate,0.183475
5:95,avenger,0.172627
5:95,livestock,0.136812
5:95,offense,0.323258
5:95,atone,0.168755
5:95,purpose,0.147924
5:95,sure,0.154034
5:95,otherwise,0.154034
5:95,bah,0.168755
5:95,game,0.35415
5:95,fine,0.183475
5:95,offering,0.172627
5:95,avenge,0.165481
5:96,may,0.168291
5:96,make,0.17376
5:96,provide,0.194696
5:96,eat,0.217843
5:96,reverence,0.210146
5:96,sea,0.249081
5:96,summon,0.220585
5:96,lawful,0.265996
5:96,pilgrimage,0.489289
5:96,throughout,0.283217
5:96,journey,0.320132
5:96,hunt,0.336467
5:96,fish,0.308542
5:97,know,0.234444
5:97,everything,0.145177
5:97,omniscient,0.179493
5:97,heaven,0.148555
5:97,masjid,0.369615
5:97,appoint,0.213873
5:97,ka,0.267007
5:97,sanctuary,0.251519
5:97,sacred,0.442579
5:97,month,0.229361
5:97,mark,0.254785
5:97,garland,0.296041
5:97,bah,0.272289
5:97,offering,0.278537
5:98,merciful,0.377656
5:98,know,0.309297
5:98,forgive,0.406222
5:98,strict,0.549041
5:98,enforce,0.543368
5:99,know,0.228624
5:99,everything,0.405855
5:99,declare,0.36044
5:99,conceal,0.348207
5:99,deliver,0.326324
5:99,duty,0.410365
5:99,sole,0.405836
5:99,message,0.30374
5:100,may,0.3215
5:100,good,0.200466
5:100,reverence,0.237108
5:100,possess,0.227762
5:100,proclaim,0.259674
5:100,intelligence,0.302144
5:100,succeed,0.298189
5:100,impress,0.348128
5:100,bad,0.48518
5:100,abundance,0.379636
5:101,ask,0.354219
5:101,reveal,0.217457
5:101,light,0.252798
5:101,quran,0.219481
5:101,hurt,0.282665
5:101,would,0.185846
5:101,deliberately,0.342401
5:101,become,0.223837
5:101,matter,0.246155
5:101,forgiver,0.229722
5:101,clement,0.302918
5:101,obvious,0.324929
5:101,overlook,0.350257
5:102,ask,0.399302
5:102,disbeliever,0.370656
5:102,others,0.431719
5:102,become,0.427224
5:102,question,0.578161
5:103,certain,0.191821
5:103,disbeliever,0.147877
5:103,lie,0.194616
5:103,understand,0.181069
5:103,prohibit,0.19848
5:103,two,0.169078
5:103,beget,0.390546
5:103,father,0.190509
5:103,female,0.205802
5:103,ten,0.237985
5:103,oath,0.228545
5:103,livestock,0.357892
5:103,male,0.359988
5:103,combination,0.283471
5:103,row,0.260728
5:103,invent,0.237985
5:104,guide,0.288426
5:104,reveal,0.327859
5:104,tell,0.344016
5:104,know,0.262519
5:104,find,0.30374
5:104,parent,0.607015
5:104,sufficient,0.401661
5:105,guide,0.218818
5:105,cannot,0.253978
5:105,everything,0.208816
5:105,go,0.222395
5:105,hurt,0.323321
5:105,others,0.258725
5:105,inform,0.291255
5:105,long,0.294579
5:105,ultimate,0.287145
5:105,destiny,0.266508
5:105,astray,0.256559
5:105,neck,0.346486
5:105,worry,0.334835
5:106,observe,0.153676
5:106,contact,0.16242
5:106,prayer,0.15632
5:106,salat,0.16242
5:106,may,0.126971
5:106,doubt,0.172572
5:106,witness,0.324913
5:106,conceal,0.187069
5:106,die,0.167737
5:106,among,0.125046
5:106,would,0.131097
5:106,others,0.159557
5:106,use,0.157896
5:106,gain,0.206494
5:106,two,0.265196
5:106,attain,0.168645
5:106,let,0.145787
5:106,testimony,0.218029
5:106,travel,0.193641
5:106,equitable,0.208138
5:106,testator,0.2626
5:106,swear,0.183116
5:106,relate,0.229206
5:106,personal,0.232787
5:106,otherwise,0.220462
5:106,sinner,0.229206
5:107,ask,0.163262
5:107,take,0.156169
5:107,witness,0.290001
5:107,truthful,0.187084
5:107,place,0.173622
5:107,first,0.201769
5:107,find,0.157216
5:107,transgressor,0.173971
5:107,others,0.176517
5:107,choose,0.176517
5:107,two,0.293384
5:107,let,0.161284
5:107,testimony,0.241204
5:107,bias,0.443639
5:107,person,0.220587
5:107,swear,0.20258
5:107,guilty,0.20258
5:107,otherwise,0.243896
5:107,victimize,0.290512
5:108,guide,0.182545
5:108,observe,0.207881
5:108,like,0.194374
5:108,may,0.171758
5:108,witness,0.209433
5:108,wicked,0.211459
5:108,fear,0.214924
5:108,part,0.256631
5:108,listen,0.257896
5:108,previous,0.237933
5:108,disregard,0.227512
5:108,testimony,0.294934
5:108,oath,0.286397
5:108,honest,0.294934
5:108,apt,0.343397
5:108,encourage,0.326726
5:109,ask,0.338347
5:109,knowledge,0.361269
5:109,secret,0.425124
5:109,summon,0.381562
5:109,response,0.49471
5:109,knower,0.428892
5:110,scripture,0.097528
5:110,disbeliever,0.098669
5:110,leave,0.265605
5:110,blind,0.136645
5:110,create,0.098552
5:110,dead,0.127548
5:110,recall,0.221548
5:110,teach,0.138013
5:110,live,0.117812
5:110,child,0.108749
5:110,israel,0.129854
5:110,remember,0.126689
5:110,son,0.117533
5:110,revive,0.141864
5:110,hurt,0.143617
5:110,among,0.090067
5:110,show,0.114924
5:110,despite,0.149915
5:110,support,0.123924
5:110,become,0.113727
5:110,jesus,0.135991
5:110,mary,0.135991
5:110,profound,0.129854
5:110,miracle,0.131892
5:110,holy,0.167669
5:110,spirit,0.153906
5:110,blessing,0.123194
5:110,speak,0.13414
5:110,wisdom,0.13414
5:110,want,0.131892
5:110,mother,0.135991
5:110,bird,0.251824
5:110,protect,0.129373
5:110,torah,0.149915
5:110,gospel,0.155417
5:110,shape,0.167669
5:110,crib,0.182844
5:110,adult,0.182844
5:110,clay,0.158792
5:110,blow,0.13414
5:110,heal,0.162783
5:110,leprous,0.182844
5:110,enable,0.177959
5:110,obviously,0.160697
5:110,magic,0.140242
5:111,witness,0.33149
5:111,recall,0.388968
5:111,submitter,0.388968
5:111,bear,0.381809
5:111,disciple,0.529005
5:111,inspire,0.402365
5:112,believer,0.229313
5:112,sky,0.27664
5:112,send,0.211749
5:112,recall,0.308707
5:112,reverence,0.269422
5:112,son,0.27729
5:112,jesus,0.320837
5:112,mary,0.320837
5:112,disciple,0.419849
5:112,feast,0.446234
5:113,tell,0.291774
5:113,know,0.222653
5:113,witness,0.280658
5:113,truth,0.259028
5:113,eat,0.297941
5:113,wish,0.272773
5:113,heart,0.276575
5:113,serve,0.345603
5:113,reassure,0.447886
5:113,sure,0.399647
5:114,sky,0.234964
5:114,send,0.179849
5:114,provide,0.212009
5:114,bring,0.217913
5:114,son,0.235516
5:114,sign,0.247584
5:114,jesus,0.272502
5:114,mary,0.272502
5:114,every,0.219813
5:114,let,0.210413
5:114,best,0.240822
5:114,feast,0.379007
5:114,plenty,0.379007
5:114,provider,0.341836
5:115,disbelieve,0.290637
5:115,send,0.295351
5:115,among,0.296384
5:115,punish,0.699027
5:115,else,0.501813
5:116,right,0.213946
5:116,know,0.397141
5:116,make,0.177634
5:116,idol,0.186961
5:116,glorify,0.22668
5:116,secret,0.251249
5:116,son,0.221106
5:116,would,0.177634
5:116,jesus,0.25583
5:116,mary,0.25583
5:116,could,0.20091
5:116,utter,0.254636
5:116,thought,0.441885
5:116,mother,0.25583
5:116,beside,0.19553
5:117,worship,0.242404
5:117,tell,0.282421
5:117,witness,0.459963
5:117,life,0.224037
5:117,command,0.283052
5:117,thing,0.269649
5:117,live,0.287005
5:117,among,0.219414
5:117,become,0.277053
5:117,long,0.318766
5:117,terminate,0.371493
5:118,wise,0.374836
5:118,forgive,0.385282
5:118,almighty,0.380274
5:118,punish,0.416026
5:118,constituent,0.627192
5:119,deserve,0.232131
5:119,save,0.228868
5:119,truthful,0.238842
5:119,garden,0.232131
5:119,flow,0.252762
5:119,stream,0.259685
5:119,abide,0.211812
5:119,forever,0.232699
5:119,please,0.453668
5:119,proclaim,0.245241
5:119,triumph,0.279862
5:119,greatest,0.293965
5:119,truthfulness,0.348955
5:120,omnipotent,0.503526
5:120,everything,0.359666
5:120,heaven,0.368035
5:120,belong,0.423138
5:120,sovereignty,0.550096
6:1,praise,0.362995
6:1,disbelieve,0.246891
6:1,light,0.359045
6:1,darkness,0.396567
6:1,create,0.275492
6:1,make,0.263955
6:1,heaven,0.265318
6:1,continue,0.376651
6:1,deviate,0.40407
6:2,know,0.200744
6:2,create,0.223629
6:2,doubt,0.282051
6:2,life,0.353327
6:2,continue,0.305744
6:2,predetermine,0.30051
6:2,mud,0.374613
6:2,span,0.617397
6:3,know,0.470381
6:3,everything,0.291279
6:3,secret,0.419409
6:3,heaven,0.298056
6:3,earn,0.431224
6:3,declaration,0.493155
6:4,turn,0.369471
6:4,kind,0.427154
6:4,matter,0.459789
6:4,proof,0.378368
6:4,aversion,0.571368
6:5,incur,0.320155
6:5,truth,0.324498
6:5,reject,0.352936
6:5,consequence,0.380925
6:5,since,0.455752
6:5,heedlessness,0.561092
6:6,see,0.184309
6:6,another,0.214459
6:6,flow,0.245525
6:6,stream,0.25225
6:6,provide,0.201525
6:6,many,0.216179
6:6,place,0.21531
6:6,generously,0.27718
6:6,sin,0.207851
6:6,substitute,0.25225
6:6,generation,0.396153
6:6,blessing,0.234652
6:6,shower,0.236043
6:6,establish,0.25122
6:6,annihilate,0.384621
6:7,disbelieve,0.189302
6:7,send,0.192372
6:7,book,0.283851
6:7,would,0.202386
6:7,hand,0.258266
6:7,touch,0.294322
6:7,write,0.324003
6:7,magic,0.300588
6:7,physical,0.3919
6:7,paper,0.405399
6:7,clever,0.372873
6:8,send,0.206464
6:8,angel,0.44295
6:8,longer,0.36966
6:8,would,0.367771
6:8,matter,0.287698
6:8,could,0.245673
6:8,whole,0.339552
6:8,terminate,0.35079
6:8,respite,0.328314
6:9,send,0.336131
6:9,angel,0.251553
6:9,would,0.353628
6:9,keep,0.2841
6:9,man,0.285119
6:9,form,0.377333
6:9,confuse,0.627932
6:10,mock,0.440928
6:10,consequence,0.36607
6:10,suffer,0.36805
6:10,ridicule,0.732198
6:11,roam,0.523622
6:11,consequence,0.456003
6:11,note,0.464979
6:11,rejectors,0.549251
6:12,disbelieve,0.215771
6:12,everything,0.226603
6:12,heaven,0.231876
6:12,soul,0.269433
6:12,summon,0.292849
6:12,mercy,0.258085
6:12,resurrection,0.281368
6:12,belong,0.266593
6:12,decree,0.304597
6:12,inevitable,0.350862
6:12,attribute,0.366249
6:12,lose,0.350862
6:13,everything,0.294664
6:13,night,0.354932
6:13,belong,0.346665
6:13,hearer,0.405197
6:13,knower,0.428044
6:13,dwell,0.565343
6:14,master,0.276867
6:14,idol,0.213462
6:14,command,0.249562
6:14,heaven,0.203861
6:14,accept,0.276867
6:14,worshiper,0.264607
6:14,initiator,0.34964
6:14,submitter,0.28105
6:14,devote,0.274908
6:14,feed,0.591992
6:15,fear,0.488777
6:15,disobey,0.59254
6:15,awesome,0.640307
6:16,spar,0.513792
6:16,mercy,0.345629
6:16,attain,0.397417
6:16,triumph,0.466952
6:16,greatest,0.490483
6:17,bless,0.294152
6:17,omnipotent,0.353613
6:17,except,0.276879
6:17,touch,0.633133
6:17,adversity,0.379807
6:17,relieve,0.408241
6:18,wise,0.294059
6:18,quran,0.608788
6:18,creature,0.352115
6:18,whole,0.383986
6:18,cognizant,0.337802
6:18,supreme,0.396695
6:19,witness,0.350786
6:19,whose,0.233092
6:19,quran,0.20718
6:19,whomever,0.208775
6:19,testimony,0.291761
6:19,disown,0.276325
6:19,bear,0.238629
6:19,reach,0.246045
6:19,testify,0.339703
6:19,beside,0.193104
6:19,preach,0.288746
6:19,greatest,0.278524
6:19,idolatry,0.283315
6:19,inspire,0.251476
6:20,scripture,0.294997
6:20,child,0.328937
6:20,soul,0.333586
6:20,recognize,0.710488
6:20,lose,0.434402
6:21,lie,0.447993
6:21,evil,0.377125
6:21,reject,0.386186
6:21,revelation,0.331284
6:21,transgressor,0.390765
6:21,succeed,0.495473
6:22,ask,0.374403
6:22,set,0.376776
6:22,idol,0.5927
6:22,summon,0.422224
6:22,worshiper,0.43393
6:23,idol,0.352535
6:23,worshiper,0.437
6:23,response,0.551302
6:23,disastrous,0.617103
6:24,lie,0.436243
6:24,idol,0.333874
6:24,note,0.413868
6:24,abandon,0.492298
6:24,invent,0.533457
6:25,disbeliever,0.182009
6:25,cannot,0.208104
6:25,veil,0.30929
6:25,see,0.178495
6:25,ear,0.278848
6:25,kind,0.214329
6:25,place,0.208518
6:25,understand,0.222863
6:25,heart,0.202711
6:25,listen,0.253304
6:25,matter,0.230704
6:25,past,0.22725
6:25,proof,0.18985
6:25,argue,0.247441
6:25,prevent,0.264922
6:25,deafness,0.337283
6:25,tale,0.296429
6:26,without,0.310562
6:26,perceive,0.437699
6:26,quran,0.320076
6:26,others,0.329863
6:26,stay,0.368663
6:26,destroy,0.44609
6:26,repel,0.40719
6:27,believer,0.216115
6:27,see,0.215151
6:27,hellfire,0.303825
6:27,join,0.319327
6:27,go,0.219648
6:27,reject,0.248893
6:27,revelation,0.213509
6:27,wish,0.240982
6:27,would,0.209951
6:27,woe,0.29094
6:27,could,0.402057
6:27,face,0.271581
6:27,oh,0.367073
6:28,commit,0.251597
6:28,fact,0.313081
6:28,secret,0.332218
6:28,go,0.245729
6:28,expose,0.359561
6:28,matter,0.311101
6:28,liar,0.335163
6:28,crime,0.386597
6:28,exactly,0.424345
6:29,life,0.462175
6:29,live,0.592074
6:29,resurrect,0.660184
6:30,incur,0.274422
6:30,see,0.261509
6:30,stand,0.356446
6:30,truth,0.278145
6:30,would,0.535541
6:30,disbelief,0.359405
6:30,could,0.288626
6:30,yes,0.390649
6:31,disbelieve,0.158318
6:31,meet,0.228634
6:31,loser,0.232769
6:31,live,0.211183
6:31,sin,0.195608
6:31,carry,0.232769
6:31,miserable,0.217739
6:31,world,0.216567
6:31,waste,0.288055
6:31,suddenly,0.273351
6:31,regret,0.327755
6:31,hour,0.237392
6:31,deeply,0.339045
6:31,load,0.447996
6:32,righteous,0.23657
6:32,hereafter,0.286372
6:32,life,0.241342
6:32,abide,0.283474
6:32,understand,0.317057
6:32,better,0.287877
6:32,far,0.296649
6:32,world,0.317057
6:32,vanity,0.421716
6:32,illusion,0.416717
6:33,know,0.461994
6:33,may,0.282073
6:33,wicked,0.347273
6:33,reject,0.345257
6:33,revelation,0.296174
6:33,disregard,0.373637
6:33,sadden,0.489767
6:34,set,0.218941
6:34,reject,0.229115
6:34,system,0.315014
6:34,change,0.304421
6:34,face,0.250001
6:34,steadfastly,0.269956
6:34,persevere,0.275783
6:34,victory,0.261968
6:34,precedent,0.337904
6:34,persecute,0.312122
6:34,history,0.288675
6:34,rejection,0.364243
6:35,guide,0.176652
6:35,like,0.188098
6:35,know,0.160784
6:35,sky,0.213111
6:35,produce,0.22199
6:35,would,0.171613
6:35,behave,0.310043
6:35,ignorant,0.27715
6:35,get,0.203836
6:35,miracle,0.239708
6:35,could,0.1941
6:35,much,0.23513
6:35,rejection,0.323432
6:35,climb,0.292059
6:35,ladder,0.343757
6:35,unanimously,0.33231
6:36,return,0.345375
6:36,dead,0.394287
6:36,ultimately,0.456299
6:36,listen,0.42449
6:36,respond,0.414665
6:36,resurrect,0.406086
6:37,certain,0.296188
6:37,know,0.204725
6:37,send,0.207701
6:37,sign,0.484117
6:37,submit,0.303998
6:37,could,0.247145
6:37,creature,0.313235
6:37,animal,0.328295
6:37,bird,0.344186
6:37,able,0.339115
6:38,like,0.224572
6:38,leave,0.241516
6:38,summon,0.260104
6:38,book,0.287363
6:38,anything,0.246271
6:38,community,0.252117
6:38,creature,0.497288
6:38,bird,0.322728
6:38,fly,0.370163
6:38,wing,0.358224
6:39,path,0.230192
6:39,lead,0.226829
